Date,Stock,close_price
2020-06-17,BRDT3.SA,22.989999771118164
2020-06-17,SBSP3.SA,56.59000015258789
2020-06-17,ABEV3.SA,13.770000457763672
2020-06-17,GOLL4.SA,18.88999938964844
2020-06-17,CSNA3.SA,11.15999984741211
2020-06-17,GNDI3.SA,63.0
2020-06-17,TAEE11.SA,28.979999542236328
2020-06-17,HAPV3.SA,60.81999969482422
2020-06-17,CRFB3.SA,19.040000915527344
2020-06-17,USIM5.SA,6.769999980926514
2020-06-17,KLBN11.SA,19.549999237060547
2020-06-17,EGIE3.SA,44.5099983215332
2020-06-17,BBDC3.SA,20.459999084472656
2020-06-17,BRAP4.SA,37.15999984741211
2020-06-17,TIMP3.SA,14.630000114440918
2020-06-18,GGBR4.SA,15.300000190734865
2020-06-18,BRFS3.SA,22.36000061035156
2020-06-18,SULA11.SA,43.7400016784668
2020-06-18,BRKM5.SA,25.61000061035156
2020-06-18,ITSA4.SA,10.25
2020-06-18,HAPV3.SA,60.29999923706055
2020-06-18,MGLU3.SA,69.69999694824219
2020-06-18,QUAL3.SA,27.70000076293945
2020-06-18,IGTA3.SA,35.58000183105469
2020-06-18,MRVE3.SA,16.780000686645508
2020-06-18,VVAR3.SA,15.130000114440918
2020-06-18,EQTL3.SA,21.729999542236328
2020-06-18,BBAS3.SA,34.400001525878906
2020-06-18,RENT3.SA,41.209999084472656
2020-06-18,BEEF3.SA,13.460000038146973
2020-06-18,YDUQ3.SA,34.09999847412109
2020-06-18,UGPA3.SA,18.84000015258789
2020-06-18,BRML3.SA,10.5600004196167
2020-06-18,EGIE3.SA,43.599998474121094
2020-06-18,SBSP3.SA,57.79999923706055
2020-06-18,CSNA3.SA,11.649999618530273
2020-06-18,HGTX3.SA,15.210000038146973
2020-06-18,ITUB4.SA,27.54999923706055
2020-06-18,ENGI11.SA,47.95000076293945
2020-06-18,NTCO3.SA,41.540000915527344
2020-06-18,CPFE3.SA,31.690000534057614
2020-06-18,GOLL4.SA,18.65999984741211
2020-06-18,ECOR3.SA,13.0
2020-06-18,TAEE11.SA,28.8700008392334
2020-06-18,CRFB3.SA,19.15999984741211
2020-06-18,KLBN11.SA,20.07999992370605
2020-06-18,BBDC3.SA,20.450000762939453
2020-06-18,CSAN3.SA,71.5999984741211
2020-06-18,ELET6.SA,32.18000030517578
2020-06-18,BBSE3.SA,27.81999969482422
2020-06-18,SANB11.SA,30.709999084472656
2020-06-18,EMBR3.SA,8.869999885559082
2020-06-18,BTOW3.SA,104.87999725341795
2020-06-18,CMIG4.SA,10.911199569702148
2020-06-18,B3SA3.SA,50.36000061035156
2020-06-18,USIM5.SA,6.800000190734862
2020-06-18,LAME4.SA,33.400001525878906
2020-06-18,TIMP3.SA,14.609999656677244
2020-06-18,IRBR3.SA,10.149999618530273
2020-06-18,WEGE3.SA,46.13000106811523
2020-06-18,PRIO3.SA,35.169998168945305
2020-06-18,GNDI3.SA,62.97999954223633
2020-06-18,BRAP4.SA,37.13000106811523
2020-06-18,MULT3.SA,21.809999465942386
2020-06-18,FLRY3.SA,26.0
2020-06-18,EZTC3.SA,38.9900016784668
2020-06-18,ABEV3.SA,13.68000030517578
2020-06-18,AZUL4.SA,21.93000030517578
2020-06-18,SUZB3.SA,39.54999923706055
2020-06-18,CCRO3.SA,14.609999656677244
2020-06-18,BBDC4.SA,22.299999237060547
2020-06-18,JBSS3.SA,22.450000762939453
2020-06-18,COGN3.SA,6.329999923706055
2020-06-18,GOAU4.SA,7.019999980926514
2020-06-18,RAIL3.SA,23.459999084472656
2020-06-18,ELET3.SA,30.88999938964844
2020-06-18,VIVT4.SA,50.5
2020-06-18,PETR3.SA,22.60000038146973
2020-06-18,CIEL3.SA,5.630000114440918
2020-06-18,BRDT3.SA,22.8799991607666
2020-06-18,VALE3.SA,56.16999816894531
2020-06-18,CYRE3.SA,22.350000381469727
2020-06-18,ENBR3.SA,17.950000762939453
2020-06-18,TOTS3.SA,22.739999771118164
2020-06-18,CVCB3.SA,19.200000762939453
2020-06-18,MRFG3.SA,13.470000267028807
2020-06-18,LREN3.SA,43.040000915527344
2020-06-18,BPAC11.SA,69.25
2020-06-18,HYPE3.SA,34.330001831054695
2020-06-18,RADL3.SA,21.81999969482422
2020-06-18,PCAR3.SA,66.16000366210939
2020-06-18,PETR4.SA,21.600000381469727
2020-06-19,USIM5.SA,6.980000019073486
2020-06-19,ECOR3.SA,13.239999771118164
2020-06-19,CCRO3.SA,15.0
2020-06-19,PETR4.SA,21.46999931335449
2020-06-19,SBSP3.SA,57.65999984741211
2020-06-19,EQTL3.SA,22.149999618530273
2020-06-19,IRBR3.SA,10.390000343322754
2020-06-19,CMIG4.SA,10.930399894714355
2020-06-19,BTOW3.SA,104.0
2020-06-19,SANB11.SA,30.649999618530273
2020-06-19,EZTC3.SA,38.84000015258789
2020-06-19,BBDC3.SA,19.989999771118164
2020-06-19,CRFB3.SA,19.809999465942386
2020-06-19,AZUL4.SA,21.799999237060547
2020-06-19,RENT3.SA,41.900001525878906
2020-06-19,CVCB3.SA,19.84000015258789
2020-06-19,VALE3.SA,55.16999816894531
2020-06-19,GOAU4.SA,7.059999942779541
2020-06-19,BBDC4.SA,22.36000061035156
2020-06-19,FLRY3.SA,25.11000061035156
2020-06-19,ITSA4.SA,10.40999984741211
2020-06-19,MRVE3.SA,17.729999542236328
2020-06-19,BRML3.SA,10.720000267028807
2020-06-19,QUAL3.SA,29.0
2020-06-19,CYRE3.SA,22.770000457763672
2020-06-19,VIVT4.SA,50.4000015258789
2020-06-19,CSNA3.SA,11.210000038146973
2020-06-19,HYPE3.SA,34.36999893188477
2020-06-19,PCAR3.SA,68.41999816894531
2020-06-19,UGPA3.SA,18.65999984741211
2020-06-19,BEEF3.SA,13.640000343322756
2020-06-19,LREN3.SA,43.90999984741211
2020-06-19,RADL3.SA,22.84600067138672
2020-06-19,CSAN3.SA,70.54000091552734
2020-06-19,VVAR3.SA,15.18000030517578
2020-06-19,KLBN11.SA,20.51000022888184
2020-06-19,MGLU3.SA,71.4000015258789
2020-06-19,CIEL3.SA,5.699999809265138
2020-06-19,ELET6.SA,31.60000038146973
2020-06-19,GGBR4.SA,15.449999809265135
2020-06-19,PETR3.SA,22.280000686645508
2020-06-19,CPFE3.SA,32.18000030517578
2020-06-19,TAEE11.SA,28.96999931335449
2020-06-19,SUZB3.SA,39.5
2020-06-19,GOLL4.SA,18.3799991607666
2020-06-19,JBSS3.SA,22.36000061035156
2020-06-19,ABEV3.SA,13.84000015258789
2020-06-19,NTCO3.SA,42.22999954223633
2020-06-19,RAIL3.SA,23.82999992370605
2020-06-19,COGN3.SA,6.309999942779541
2020-06-19,BRFS3.SA,22.450000762939453
2020-06-19,BRDT3.SA,22.21999931335449
2020-06-19,ELET3.SA,30.790000915527344
2020-06-19,MULT3.SA,22.030000686645508
2020-06-19,BBSE3.SA,28.790000915527344
2020-06-19,BRAP4.SA,36.060001373291016
2020-06-19,GNDI3.SA,64.66999816894531
2020-06-19,PRIO3.SA,35.11999893188477
2020-06-19,BPAC11.SA,72.0
2020-06-19,MRFG3.SA,13.199999809265135
2020-06-19,TIMP3.SA,14.479999542236328
2020-06-19,BRKM5.SA,25.70000076293945
2020-06-19,IGTA3.SA,36.0
2020-06-19,WEGE3.SA,46.209999084472656
2020-06-19,LAME4.SA,32.93000030517578
2020-06-19,HAPV3.SA,62.81000137329102
2020-06-19,SULA11.SA,45.06000137329102
2020-06-19,B3SA3.SA,51.0
2020-06-19,ITUB4.SA,28.09000015258789
2020-06-19,TOTS3.SA,22.59000015258789
2020-06-19,BBAS3.SA,33.939998626708984
2020-06-19,ENGI11.SA,49.349998474121094
2020-06-19,YDUQ3.SA,35.2400016784668
2020-06-19,EGIE3.SA,43.25
2020-06-19,ENBR3.SA,18.200000762939453
2020-06-19,EMBR3.SA,8.760000228881836
2020-06-19,HGTX3.SA,15.289999961853027
2020-06-22,AZUL4.SA,20.6299991607666
2020-06-22,VALE3.SA,55.0
2020-06-22,BRDT3.SA,21.790000915527344
2020-06-22,BPAC11.SA,75.98999786376953
2020-06-22,PETR4.SA,20.950000762939453
2020-06-22,GOLL4.SA,17.950000762939453
2020-06-22,KLBN11.SA,20.36000061035156
2020-06-22,SANB11.SA,30.790000915527344
2020-06-22,ELET6.SA,31.8700008392334
2020-06-22,EMBR3.SA,8.449999809265138
2020-06-22,TIMP3.SA,14.399999618530273
2020-06-22,LAME4.SA,32.5
2020-06-22,BTOW3.SA,102.4000015258789
2020-06-22,PRIO3.SA,34.59999847412109
2020-06-22,TAEE11.SA,28.84000015258789
2020-06-22,EZTC3.SA,38.15999984741211
2020-06-22,JBSS3.SA,21.649999618530273
2020-06-22,LREN3.SA,42.93999862670898
2020-06-22,USIM5.SA,6.960000038146973
2020-06-22,ECOR3.SA,13.010000228881836
2020-06-22,BBSE3.SA,28.82999992370605
2020-06-22,MRFG3.SA,12.829999923706055
2020-06-22,BRKM5.SA,24.82999992370605
2020-06-22,HAPV3.SA,60.68000030517578
2020-06-22,SULA11.SA,44.63000106811523
2020-06-22,ITUB4.SA,27.21999931335449
2020-06-22,ENGI11.SA,48.59000015258789
2020-06-22,EQTL3.SA,22.18000030517578
2020-06-22,SBSP3.SA,60.20000076293945
2020-06-22,EGIE3.SA,43.709999084472656
2020-06-22,YDUQ3.SA,35.20000076293945
2020-06-22,QUAL3.SA,29.399999618530273
2020-06-22,ABEV3.SA,14.109999656677244
2020-06-22,UGPA3.SA,18.34000015258789
2020-06-22,ITSA4.SA,10.149999618530273
2020-06-22,BEEF3.SA,12.979999542236328
2020-06-22,MGLU3.SA,70.9000015258789
2020-06-22,MRVE3.SA,17.780000686645508
2020-06-22,BRFS3.SA,22.01000022888184
2020-06-22,CPFE3.SA,31.60000038146973
2020-06-22,BBDC4.SA,21.57999992370605
2020-06-22,SUZB3.SA,38.9900016784668
2020-06-22,GOAU4.SA,6.989999771118164
2020-06-22,COGN3.SA,6.610000133514403
2020-06-22,ELET3.SA,30.70000076293945
2020-06-22,CYRE3.SA,22.86000061035156
2020-06-22,ENBR3.SA,17.920000076293945
2020-06-22,TOTS3.SA,22.63999938964844
2020-06-22,BRML3.SA,10.600000381469727
2020-06-22,MULT3.SA,22.0
2020-06-22,BRAP4.SA,36.06999969482422
2020-06-22,HYPE3.SA,34.86999893188477
2020-06-22,VIVT4.SA,49.70000076293945
2020-06-22,GGBR4.SA,15.220000267028807
2020-06-22,NTCO3.SA,41.04999923706055
2020-06-22,CRFB3.SA,19.399999618530273
2020-06-22,RENT3.SA,41.2400016784668
2020-06-22,PETR3.SA,21.8700008392334
2020-06-22,CVCB3.SA,19.600000381469727
2020-06-22,RADL3.SA,21.576000213623047
2020-06-22,CSAN3.SA,70.29000091552734
2020-06-22,BBAS3.SA,33.240001678466804
2020-06-22,CIEL3.SA,5.510000228881836
2020-06-22,HGTX3.SA,14.710000038146973
2020-06-22,CSNA3.SA,11.119999885559082
2020-06-22,B3SA3.SA,50.33000183105469
2020-06-22,BBDC3.SA,19.63999938964844
2020-06-22,RAIL3.SA,23.38999938964844
2020-06-22,WEGE3.SA,45.599998474121094
2020-06-22,CCRO3.SA,14.6899995803833
2020-06-22,VVAR3.SA,14.899999618530273
2020-06-22,IRBR3.SA,12.100000381469727
2020-06-22,CMIG4.SA,11.1225004196167
2020-06-22,PCAR3.SA,68.04000091552734
2020-06-22,FLRY3.SA,24.79999923706055
2020-06-22,IGTA3.SA,36.20000076293945
2020-06-22,GNDI3.SA,63.97999954223633
2020-06-23,EGIE3.SA,43.2400016784668
2020-06-23,TOTS3.SA,22.84000015258789
2020-06-23,VVAR3.SA,15.029999732971193
2020-06-23,BBDC4.SA,21.549999237060547
2020-06-23,VALE3.SA,55.59000015258789
2020-06-23,BRFS3.SA,22.18000030517578
2020-06-23,BRML3.SA,10.479999542236328
2020-06-23,CSNA3.SA,11.380000114440918
2020-06-23,ENGI11.SA,47.93999862670898
2020-06-23,B3SA3.SA,52.27999877929688
2020-06-23,TAEE11.SA,28.540000915527344
2020-06-23,ELET3.SA,30.209999084472656
2020-06-23,SBSP3.SA,58.70000076293945
2020-06-23,BEEF3.SA,12.9399995803833
2020-06-23,ENBR3.SA,17.559999465942386
2020-06-23,CRFB3.SA,19.729999542236328
2020-06-23,RENT3.SA,41.7599983215332
2020-06-23,HGTX3.SA,14.510000228881836
2020-06-23,VIVT4.SA,49.22000122070313
2020-06-23,GOAU4.SA,7.1599998474121085
2020-06-23,FLRY3.SA,25.149999618530273
2020-06-23,UGPA3.SA,18.459999084472656
2020-06-23,ABEV3.SA,13.93000030517578
2020-06-23,LREN3.SA,41.86999893188477
2020-06-23,HYPE3.SA,35.06999969482422
2020-06-23,MGLU3.SA,70.25
2020-06-23,GGBR4.SA,15.510000228881836
2020-06-23,YDUQ3.SA,37.04999923706055
2020-06-23,BPAC11.SA,78.45999908447266
2020-06-23,QUAL3.SA,29.10000038146973
2020-06-23,CYRE3.SA,23.46999931335449
2020-06-23,EQTL3.SA,22.149999618530273
2020-06-23,CVCB3.SA,19.65999984741211
2020-06-23,BRDT3.SA,21.600000381469727
2020-06-23,GOLL4.SA,19.899999618530273
2020-06-23,EZTC3.SA,39.43000030517578
2020-06-23,NTCO3.SA,42.34000015258789
2020-06-23,BRAP4.SA,36.81999969482422
2020-06-23,TIMP3.SA,14.199999809265135
2020-06-23,PETR4.SA,21.649999618530273
2020-06-23,LAME4.SA,32.689998626708984
2020-06-23,BTOW3.SA,103.3000030517578
2020-06-23,SUZB3.SA,38.040000915527344
2020-06-23,IGTA3.SA,35.83000183105469
2020-06-23,PRIO3.SA,35.65999984741211
2020-06-23,ITSA4.SA,10.0600004196167
2020-06-23,CMIG4.SA,10.949600219726562
2020-06-23,IRBR3.SA,11.5
2020-06-23,BRKM5.SA,24.899999618530273
2020-06-23,MULT3.SA,21.90999984741211
2020-06-23,JBSS3.SA,21.530000686645508
2020-06-23,GNDI3.SA,66.26999664306639
2020-06-23,BBSE3.SA,28.75
2020-06-23,RAIL3.SA,23.79999923706055
2020-06-23,MRFG3.SA,12.5
2020-06-23,WEGE3.SA,46.11999893188477
2020-06-23,BBDC3.SA,19.649999618530273
2020-06-23,CPFE3.SA,30.54999923706055
2020-06-23,HAPV3.SA,62.4000015258789
2020-06-23,CCRO3.SA,14.649999618530273
2020-06-23,COGN3.SA,7.010000228881836
2020-06-23,ECOR3.SA,13.0
2020-06-23,MRVE3.SA,18.26000022888184
2020-06-23,CSAN3.SA,68.76000213623047
2020-06-23,KLBN11.SA,19.96999931335449
2020-06-23,ITUB4.SA,26.86000061035156
2020-06-23,RADL3.SA,21.850000381469727
2020-06-23,EMBR3.SA,8.520000457763674
2020-06-23,PCAR3.SA,70.0
2020-06-23,ELET6.SA,31.690000534057614
2020-06-23,BBAS3.SA,33.529998779296875
2020-06-23,SANB11.SA,30.25
2020-06-23,PETR3.SA,22.51000022888184
2020-06-23,SULA11.SA,44.599998474121094
2020-06-23,USIM5.SA,7.679999828338622
2020-06-23,AZUL4.SA,22.5
2020-06-23,CIEL3.SA,5.400000095367432
2020-06-24,SUZB3.SA,38.599998474121094
2020-06-24,CPFE3.SA,30.270000457763672
2020-06-24,GGBR4.SA,15.739999771118164
2020-06-24,QUAL3.SA,27.95000076293945
2020-06-24,CSNA3.SA,11.079999923706056
2020-06-24,RENT3.SA,40.97999954223633
2020-06-24,BBSE3.SA,28.3700008392334
2020-06-24,BRKM5.SA,23.790000915527344
2020-06-24,NTCO3.SA,41.29999923706055
2020-06-24,IGTA3.SA,35.029998779296875
2020-06-24,HAPV3.SA,60.709999084472656
2020-06-24,PETR4.SA,21.0
2020-06-24,WEGE3.SA,46.04999923706055
2020-06-24,USIM5.SA,7.329999923706055
2020-06-24,SULA11.SA,44.2599983215332
2020-06-24,BBAS3.SA,32.220001220703125
2020-06-24,ITUB4.SA,25.84000015258789
2020-06-24,ECOR3.SA,12.6899995803833
2020-06-24,CCRO3.SA,14.399999618530273
2020-06-24,ENGI11.SA,47.66999816894531
2020-06-24,EGIE3.SA,42.38000106811523
2020-06-24,EQTL3.SA,22.18000030517578
2020-06-24,YDUQ3.SA,35.130001068115234
2020-06-24,UGPA3.SA,18.489999771118164
2020-06-24,HGTX3.SA,14.420000076293945
2020-06-24,MGLU3.SA,69.80000305175781
2020-06-24,ITSA4.SA,9.770000457763672
2020-06-24,BEEF3.SA,13.149999618530273
2020-06-24,SBSP3.SA,60.06999969482422
2020-06-24,BRFS3.SA,21.8700008392334
2020-06-24,BRML3.SA,10.34000015258789
2020-06-24,FLRY3.SA,24.559999465942386
2020-06-24,BRDT3.SA,21.489999771118164
2020-06-24,LAME4.SA,31.79999923706055
2020-06-24,CSAN3.SA,68.79000091552734
2020-06-24,TIMP3.SA,13.989999771118164
2020-06-24,VIVT4.SA,48.81999969482422
2020-06-24,ABEV3.SA,13.68000030517578
2020-06-24,HYPE3.SA,34.400001525878906
2020-06-24,VVAR3.SA,14.579999923706055
2020-06-24,CIEL3.SA,4.699999809265137
2020-06-24,CYRE3.SA,22.63999938964844
2020-06-24,BPAC11.SA,76.69999694824219
2020-06-24,BTOW3.SA,106.2699966430664
2020-06-24,AZUL4.SA,21.100000381469727
2020-06-24,CVCB3.SA,18.76000022888184
2020-06-24,EMBR3.SA,8.090000152587889
2020-06-24,VALE3.SA,55.38999938964844
2020-06-24,BBDC3.SA,19.21999931335449
2020-06-24,B3SA3.SA,52.6500015258789
2020-06-24,TAEE11.SA,28.190000534057614
2020-06-24,SANB11.SA,28.85000038146973
2020-06-24,EZTC3.SA,38.66999816894531
2020-06-24,GOLL4.SA,18.239999771118164
2020-06-24,ELET6.SA,30.79999923706055
2020-06-24,CRFB3.SA,19.6299991607666
2020-06-24,GOAU4.SA,7.190000057220459
2020-06-24,KLBN11.SA,20.5
2020-06-24,LREN3.SA,41.04999923706055
2020-06-24,RAIL3.SA,23.07999992370605
2020-06-24,JBSS3.SA,21.82999992370605
2020-06-24,BRAP4.SA,36.52999877929688
2020-06-24,PETR3.SA,21.90999984741211
2020-06-24,MRVE3.SA,17.84000015258789
2020-06-24,ELET3.SA,29.43000030517578
2020-06-24,RADL3.SA,21.600000381469727
2020-06-24,ENBR3.SA,17.549999237060547
2020-06-24,MRFG3.SA,12.90999984741211
2020-06-24,PCAR3.SA,69.27999877929689
2020-06-24,GNDI3.SA,65.16999816894531
2020-06-24,IRBR3.SA,11.0600004196167
2020-06-24,CMIG4.SA,10.603899955749512
2020-06-24,COGN3.SA,6.760000228881836
2020-06-24,PRIO3.SA,33.580001831054695
2020-06-24,TOTS3.SA,22.40999984741211
2020-06-24,BBDC4.SA,20.850000381469727
2020-06-24,MULT3.SA,21.399999618530273
2020-06-25,CIEL3.SA,4.869999885559082
2020-06-25,GOLL4.SA,19.149999618530273
2020-06-25,RADL3.SA,22.01799964904785
2020-06-25,HAPV3.SA,62.08000183105469
2020-06-25,SULA11.SA,46.47000122070313
2020-06-25,BRAP4.SA,36.97000122070313
2020-06-25,PRIO3.SA,35.439998626708984
2020-06-25,ELET6.SA,31.95000076293945
2020-06-25,BBAS3.SA,33.009998321533196
2020-06-25,EMBR3.SA,8.149999618530272
2020-06-25,BRKM5.SA,23.38999938964844
2020-06-25,TIMP3.SA,14.199999809265135
2020-06-25,IGTA3.SA,34.75
2020-06-25,LAME4.SA,32.400001525878906
2020-06-25,RAIL3.SA,23.40999984741211
2020-06-25,CSAN3.SA,70.16000366210939
2020-06-25,JBSS3.SA,21.709999084472656
2020-06-25,GGBR4.SA,15.65999984741211
2020-06-25,PETR3.SA,22.3700008392334
2020-06-25,CPFE3.SA,30.40999984741211
2020-06-25,ELET3.SA,30.56999969482422
2020-06-25,ENBR3.SA,17.700000762939453
2020-06-25,BRFS3.SA,21.989999771118164
2020-06-25,BEEF3.SA,12.949999809265135
2020-06-25,PCAR3.SA,71.19000244140625
2020-06-25,COGN3.SA,6.710000038146973
2020-06-25,TOTS3.SA,23.06999969482422
2020-06-25,LREN3.SA,40.810001373291016
2020-06-25,HYPE3.SA,35.18000030517578
2020-06-25,MGLU3.SA,69.69000244140625
2020-06-25,YDUQ3.SA,34.75
2020-06-25,HGTX3.SA,14.390000343322756
2020-06-25,ABEV3.SA,14.18000030517578
2020-06-25,UGPA3.SA,18.309999465942386
2020-06-25,VVAR3.SA,14.550000190734865
2020-06-25,EGIE3.SA,42.77999877929688
2020-06-25,BPAC11.SA,76.9000015258789
2020-06-25,BRDT3.SA,22.100000381469727
2020-06-25,SUZB3.SA,38.08000183105469
2020-06-25,B3SA3.SA,55.0
2020-06-25,IRBR3.SA,11.25
2020-06-25,CSNA3.SA,11.130000114440918
2020-06-25,ENGI11.SA,48.75
2020-06-25,TAEE11.SA,28.29999923706055
2020-06-25,ITUB4.SA,26.149999618530273
2020-06-25,KLBN11.SA,20.459999084472656
2020-06-25,MRFG3.SA,12.710000038146973
2020-06-25,GNDI3.SA,66.5
2020-06-25,BBDC4.SA,21.350000381469727
2020-06-25,CYRE3.SA,23.149999618530273
2020-06-25,NTCO3.SA,41.86000061035156
2020-06-25,CCRO3.SA,15.699999809265135
2020-06-25,ITSA4.SA,9.960000038146973
2020-06-25,ECOR3.SA,13.420000076293945
2020-06-25,PETR4.SA,21.46999931335449
2020-06-25,BTOW3.SA,105.25
2020-06-25,WEGE3.SA,49.22000122070313
2020-06-25,AZUL4.SA,21.200000762939453
2020-06-25,BRML3.SA,10.199999809265137
2020-06-25,GOAU4.SA,7.1500000953674325
2020-06-25,SANB11.SA,29.40999984741211
2020-06-25,BBDC3.SA,19.6299991607666
2020-06-25,USIM5.SA,7.289999961853027
2020-06-25,VIVT4.SA,49.31000137329102
2020-06-25,CRFB3.SA,20.0
2020-06-25,SBSP3.SA,59.27000045776367
2020-06-25,CMIG4.SA,10.747900009155273
2020-06-25,MRVE3.SA,17.90999984741211
2020-06-25,FLRY3.SA,24.940000534057614
2020-06-25,QUAL3.SA,28.79999923706055
2020-06-25,VALE3.SA,56.0
2020-06-25,EZTC3.SA,39.13000106811523
2020-06-25,EQTL3.SA,22.59000015258789
2020-06-25,CVCB3.SA,18.280000686645508
2020-06-25,RENT3.SA,41.45000076293945
2020-06-25,BBSE3.SA,29.0
2020-06-25,MULT3.SA,21.299999237060547
2020-06-26,VVAR3.SA,14.289999961853027
2020-06-26,HYPE3.SA,33.75
2020-06-26,VALE3.SA,55.61999893188477
2020-06-26,ABEV3.SA,13.949999809265135
2020-06-26,BPAC11.SA,72.66999816894531
2020-06-26,UGPA3.SA,17.639999389648438
2020-06-26,BRDT3.SA,21.21999931335449
2020-06-26,CRFB3.SA,19.5
2020-06-26,CCRO3.SA,14.800000190734865
2020-06-26,CYRE3.SA,21.920000076293945
2020-06-26,GOAU4.SA,6.96999979019165
2020-06-26,EQTL3.SA,22.489999771118164
2020-06-26,EGIE3.SA,41.599998474121094
2020-06-26,VIVT4.SA,48.540000915527344
2020-06-26,IRBR3.SA,11.859999656677244
2020-06-26,LREN3.SA,40.599998474121094
2020-06-26,SUZB3.SA,37.88000106811523
2020-06-26,QUAL3.SA,27.68000030517578
2020-06-26,RAIL3.SA,22.790000915527344
2020-06-26,BRML3.SA,9.640000343322754
2020-06-26,RENT3.SA,40.25
2020-06-26,BRFS3.SA,21.450000762939453
2020-06-26,JBSS3.SA,21.18000030517578
2020-06-26,PETR3.SA,21.8799991607666
2020-06-26,FLRY3.SA,24.36000061035156
2020-06-26,MRVE3.SA,17.360000610351562
2020-06-26,BEEF3.SA,12.789999961853027
2020-06-26,YDUQ3.SA,33.09000015258789
2020-06-26,GNDI3.SA,66.51999664306639
2020-06-26,CPFE3.SA,29.959999084472656
2020-06-26,ELET3.SA,30.28000068664551
2020-06-26,ENBR3.SA,17.399999618530273
2020-06-26,ITSA4.SA,9.65999984741211
2020-06-26,MGLU3.SA,69.34999847412111
2020-06-26,BBDC4.SA,20.690000534057614
2020-06-26,TOTS3.SA,22.26000022888184
2020-06-26,AZUL4.SA,20.0
2020-06-26,HGTX3.SA,13.920000076293945
2020-06-26,PCAR3.SA,68.80999755859375
2020-06-26,COGN3.SA,6.360000133514403
2020-06-26,SBSP3.SA,56.29999923706055
2020-06-26,B3SA3.SA,53.45000076293945
2020-06-26,GGBR4.SA,15.18000030517578
2020-06-26,CSNA3.SA,10.710000038146973
2020-06-26,IGTA3.SA,33.09000015258789
2020-06-26,ECOR3.SA,12.920000076293945
2020-06-26,BRKM5.SA,22.90999984741211
2020-06-26,BBDC3.SA,19.07999992370605
2020-06-26,SANB11.SA,28.34000015258789
2020-06-26,ELET6.SA,31.40999984741211
2020-06-26,ITUB4.SA,25.709999084472656
2020-06-26,PRIO3.SA,34.450000762939446
2020-06-26,EMBR3.SA,7.829999923706055
2020-06-26,RADL3.SA,21.70400047302246
2020-06-26,USIM5.SA,7.0999999046325675
2020-06-26,HAPV3.SA,61.31999969482422
2020-06-26,BBSE3.SA,27.85000038146973
2020-06-26,BBAS3.SA,31.81999969482422
2020-06-26,SULA11.SA,45.61000061035156
2020-06-26,BTOW3.SA,103.0999984741211
2020-06-26,CIEL3.SA,4.630000114440918
2020-06-26,GOLL4.SA,18.32999992370605
2020-06-26,BRAP4.SA,36.43000030517578
2020-06-26,CVCB3.SA,17.700000762939453
2020-06-26,TIMP3.SA,14.029999732971193
2020-06-26,TAEE11.SA,28.020000457763672
2020-06-26,MRFG3.SA,12.550000190734865
2020-06-26,PETR4.SA,20.84000015258789
2020-06-26,WEGE3.SA,50.0
2020-06-26,ENGI11.SA,47.61000061035156
2020-06-26,CMIG4.SA,10.18120002746582
2020-06-26,EZTC3.SA,37.47999954223633
2020-06-26,CSAN3.SA,68.69000244140625
2020-06-26,MULT3.SA,20.229999542236328
2020-06-26,KLBN11.SA,20.51000022888184
2020-06-26,NTCO3.SA,39.900001525878906
2020-06-26,LAME4.SA,31.1299991607666
2020-06-29,MRVE3.SA,17.81999969482422
2020-06-29,LAME4.SA,32.0
2020-06-29,JBSS3.SA,21.09000015258789
2020-06-29,ELET3.SA,31.0
2020-06-29,RADL3.SA,22.04800033569336
2020-06-29,BTOW3.SA,106.1500015258789
2020-06-29,GNDI3.SA,68.01000213623047
2020-06-29,BRML3.SA,10.149999618530273
2020-06-29,MULT3.SA,20.71999931335449
2020-06-29,RAIL3.SA,22.68000030517578
2020-06-29,BRAP4.SA,36.34000015258789
2020-06-29,SUZB3.SA,37.72999954223633
2020-06-29,PRIO3.SA,34.950000762939446
2020-06-29,ENBR3.SA,17.450000762939453
2020-06-29,AZUL4.SA,20.729999542236328
2020-06-29,GOAU4.SA,7.110000133514403
2020-06-29,B3SA3.SA,54.959999084472656
2020-06-29,CVCB3.SA,18.200000762939453
2020-06-29,TAEE11.SA,28.670000076293945
2020-06-29,BPAC11.SA,75.69999694824219
2020-06-29,CSAN3.SA,70.18000030517578
2020-06-29,BRDT3.SA,21.46999931335449
2020-06-29,EZTC3.SA,39.91999816894531
2020-06-29,GOLL4.SA,18.799999237060547
2020-06-29,CYRE3.SA,22.96999931335449
2020-06-29,CRFB3.SA,19.84000015258789
2020-06-29,IRBR3.SA,12.460000038146973
2020-06-29,SANB11.SA,29.04999923706055
2020-06-29,CMIG4.SA,10.440600395202637
2020-06-29,ABEV3.SA,14.260000228881836
2020-06-29,ELET6.SA,31.90999984741211
2020-06-29,KLBN11.SA,20.239999771118164
2020-06-29,LREN3.SA,41.20000076293945
2020-06-29,COGN3.SA,6.550000190734862
2020-06-29,PCAR3.SA,72.9000015258789
2020-06-29,EMBR3.SA,8.420000076293945
2020-06-29,VALE3.SA,55.63000106811523
2020-06-29,BBDC3.SA,19.559999465942386
2020-06-29,TOTS3.SA,22.420000076293945
2020-06-29,CIEL3.SA,4.619999885559082
